O137 1 2 2 1 2 2 0 1 1 1 2 1 0 2 1 1 1 1 1 1 1 0 2 0 1 1 0 2 1 2 1 1 0 2 0 1 2 0 2 1 1 2 1 2 2 0 1 0 0 0 2 1 2 1 0 1 2 1 0 1 2 2 1 2 2 1 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 2 1 0 0 1 2 1 1 2 1 1 1 1 1 1 2 0 1 2 0 1 1 1 1 1 1 0 1 2 1 2 1 1 2 2 0 2 1 0 1 1 1 1 1 2 1 1 0 0 1 0 1 1 1 1 1 2 2 0 0 1 1 1 2 0 2 0 1 1 0 0 0 1 1 2 1 1 0 0 1 0 2 1 1 0 2 1 1 1 1 0 1 0 2 0 0 0 1 1 0 1 0 1 1 2 1 1 0 1 2 2 0 1 2
O139 1 2 1 1 2 2 0 2 1 1 2 1 1 1 0 0 1 1 0 0 2 1 2 0 1 2 0 1 0 1 1 1 2 2 2 1 1 0 2 2 1 2 2 2 0 0 1 0 2 0 2 1 2 1 1 1 1 0 0 1 2 2 1 1 2 1 0 0 1 1 2 1 0 1 2 0 1 0 0 2 2 1 0 1 0 1 1 1 0 0 1 0 1 0 1 1 0 1 1 1 1 1 2 1 2 2 2 1 0 0 1 2 0 1 2 0 1 0 1 1 2 1 2 1 0 1 1 1 0 0 2 1 1 0 0 2 1 1 2 1 0 2 2 1 1 0 1 1 0 0 1 2 2 2 1 0 0 2 2 1 2 1 1 1 1 2 0 2 0 1 1 1 1 0 1 2 0 1 0 2 1 0 0 1 1 1 1 0 2 0 0 1 2 0 1 2 0 0 2 1
O140 1 2 1 1 2 1 0 1 1 1 1 2 0 1 1 0 0 1 1 2 1 0 1 2 2 0 1 1 0 1 1 1 0 1 2 1 2 0 2 1 1 2 0 2 1 0 0 2 2 0 1 0 2 2 0 2 1 1 1 1 2 2 1 2 0 1 0 1 1 1 0 1 1 1 2 0 1 1 0 0 2 0 1 2 0 0 2 1 0 0 1 2 1 0 1 1 1 1 2 0 1 1 0 1 2 0 2 1 0 0 1 2 0 1 2 1 2 1 2 2 2 0 2 1 0 1 2 1 1 0 2 2 1 0 0 2 0 1 1 1 0 1 2 1 0 0 0 2 1 2 1 2 0 2 1 0 0 0 1 1 1 0 1 0 0 0 1 2 2 0 0 2 1 0 1 1 0 0 0 2 1 1 0 2 1 0 1 0 2 1 1 1 0 0 1 2 2 0 1 1
O141 2 2 0 1 2 2 0 2 1 1 1 1 0 1 0 2 2 0 0 0 1 1 2 1 0 2 0 2 0 1 1 1 2 2 1 1 0 1 2 1 0 2 1 2 1 0 1 1 0 1 2 2 2 1 1 1 1 1 0 0 2 2 1 1 1 1 0 1 1 2 0 0 0 1 2 1 1 1 1 2 1 1 1 2 1 1 1 1 1 0 1 2 1 0 1 1 1 1 0 1 1 2 0 1 2 2 1 1 1 1 2 1 0 0 2 0 1 1 1 1 2 1 2 1 0 1 1 2 0 1 1 1 1 1 1 1 1 1 2 1 2 1 2 1 1 0 0 2 0 1 2 2 2 1 1 0 0 2 2 1 1 1 1 1 2 1 0 2 2 0 0 1 1 1 1 2 0 1 0 1 0 1 0 2 2 0 1 0 1 0 2 2 0 0 2 2 0 0 2 2
O156 1 2 1 0 0 0 0 1 1 1 0 2 0 1 2 0 1 2 0 1 2 1 0 0 0 1 0 0 1 1 2 1 2 1 1 0 0 1 1 1 2 1 2 1 0 1 1 0 1 1 0 0 2 1 1 1 2 1 2 2 2 1 0 1 2 2 1 2 0 1 0 0 1 1 1 1 1 2 1 2 1 1 2 0 1 1 1 2 0 1 2 0 1 2 1 0 1 1 1 1 1 1 0 1 1 1 1 1 2 0 1 1 1 1 1 1 1 0 2 1 1 1 1 2 1 1 0 1 1 0 1 0 2 1 1 0 2 1 1 2 1 2 1 0 1 0 1 2 0 0 2 1 1 2 1 1 0 2 2 1 1 2 1 1 1 1 1 2 1 0 1 2 0 1 0 2 1 1 1 1 1 0 1 1 2 0 1 1 1 2 2 2 0 1 1 2 2 1 1 0
O159 1 0 2 0 0 1 0 2 0 1 0 2 0 1 1 0 1 2 0 0 2 0 2 1 0 0 1 1 2 1 2 1 1 1 2 2 1 0 1 1 1 1 2 1 1 0 0 2 0 1 2 0 2 0 1 0 1 0 2 2 0 1 0 1 2 1 0 2 0 1 2 0 1 0 1 0 2 1 2 1 1 2 1 0 1 1 2 2 1 1 1 1 2 2 1 1 1 1 0 1 1 1 0 2 0 1 1 0 1 1 1 0 1 1 0 2 1 0 0 2 1 1 2 1 1 2 1 2 2 1 1 2 1 1 0 2 0 0 2 1 0 1 0 1 0 1 2 1 2 1 2 1 2 1 1 1 1 1 1 2 1 1 0 0 0 0 1 0 1 0 1 2 0 1 1 0 1 1 1 1 2 0 1 1 2 1 1 2 1 2 1 1 1 0 2 1 1 1 1 2
O161 1 0 1 1 1 1 1 1 1 2 1 2 1 1 0 2 1 2 1 0 2 1 0 0 1 1 1 1 2 2 2 2 2 0 1 2 1 0 1 2 0 1 1 2 1 0 0 2 0 2 1 0 1 0 2 2 1 1 2 2 1 2 1 0 1 0 1 2 0 1 1 0 2 1 2 1 1 2 2 2 2 2 1 0 1 2 2 2 1 0 2 1 1 2 1 1 1 1 2 0 1 1 1 2 0 0 1 1 1 0 0 0 1 1 1 2 1 0 0 1 2 0 1 1 2 0 1 1 2 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 2 1 2 2 2 2 0 1 2 1 2 1 0 1 0 1 0 0 1 0 2 2 0 1 0 1 0 1 2 1 1 1 2 0 1 2 1 0 1 0 1 1 1 1 0 1 1 0 2 1
O162 1 0 0 0 0 1 1 1 1 2 1 1 1 1 1 1 2 2 0 1 2 0 0 0 1 2 1 1 2 2 2 1 2 0 1 1 1 2 0 2 1 1 1 2 2 0 0 1 0 1 1 0 1 1 2 0 2 1 2 2 1 1 1 0 1 0 1 2 0 1 1 0 1 1 2 1 1 1 2 2 1 1 0 0 0 2 1 2 2 0 2 0 1 2 2 1 1 1 2 1 1 1 0 2 0 0 1 0 2 0 1 0 1 1 1 1 1 0 1 1 0 0 1 1 2 1 1 1 2 0 0 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 2 0 2 1 1 2 0 1 1 1 2 0 0 1 0 1 2 1 1 0 2 1 0 0 0 1 1 1 2 1 1 0 1 0 2 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1
O168 1 2 1 1 1 1 0 1 2 2 2 2 0 1 1 0 0 1 0 0 1 1 1 0 0 0 1 2 0 1 1 1 1 2 1 1 1 2 0 1 1 1 1 0 1 0 1 0 2 1 2 1 2 1 0 1 1 1 2 0 2 1 0 0 2 2 1 1 1 1 0 1 0 2 2 0 1 1 2 0 2 1 2 1 2 1 1 1 2 1 2 2 1 1 1 1 1 2 1 1 1 1 2 2 2 2 2 0 0 0 1 0 0 1 2 0 0 0 2 2 2 0 2 2 1 1 0 1 1 0 2 0 2 0 0 2 2 1 1 2 1 1 2 1 2 1 0 1 0 2 1 2 1 1 1 1 0 2 1 1 1 2 1 0 1 0 1 1 1 1 1 1 0 1 2 2 1 0 1 2 2 1 0 2 1 1 2 1 2 2 0 1 0 1 2 1 1 1 1 1
O169 1 2 1 0 1 2 0 1 1 1 2 1 0 2 1 0 1 1 1 1 1 1 0 0 0 0 0 1 0 1 0 1 1 2 2 0 0 1 1 1 1 1 1 1 2 1 1 0 2 1 1 1 2 1 0 1 1 0 1 0 2 1 0 1 1 2 2 1 1 1 0 1 1 2 1 0 0 1 1 0 0 1 2 0 1 1 2 0 1 2 0 1 1 1 2 1 0 1 1 1 2 2 1 0 2 1 2 1 1 1 0 1 0 2 1 2 0 0 2 1 2 1 1 1 1 2 1 0 0 1 2 0 1 0 0 2 2 0 1 0 0 0 2 1 2 1 0 1 0 1 0 2 1 0 1 1 1 1 1 2 1 2 0 1 2 1 1 1 1 1 1 1 2 1 0 1 0 0 1 2 2 1 0 1 0 1 1 1 1 1 0 2 1 1 1 0 2 1 0 2
